ID-IMG-Meme, texto
DS_IMG_869,Una madre quokka luego de arrojar a Su propio bebé a un depredador para poder sobrevivir: 
DS_IMG_336,;Papá mi mamá y mi hermana se Dejalas estan apoderando están donde Donde? de Cuanto Cabrón! deben estar iLa [Cocina! 
DS_IMG_2230,Anonimous: regresa Gente pendeja diciendo que le copio las máscara a la casa de papel. Ahi viene 
DS_IMG_1174,Cuando se muere tu ex y te toca hablar en el funeral primero que todo. demos gracias al Señor 
DS_IMG_3005,Ahoravoy a cantaruna canción EsLadyBug- Saltando va Idio Miraculous LadyBug Sucorazón es su 9 1 8 Poder_ 
DS_IMG_1134,"""De seguro seas u g@ Ppadrew YOE "
DS_IMG_133,Hacer memes de Shrek buchón solo delata tu clasismo Si esos niños supferan leer estarian muy en@jados 
DS_IMG_388,Mujeres: Los hombres de antes eran más románticos Los hombres de antes: cómo que no cocinaste nada @cristianmichayo8 
DS_IMG_2684,resúmen del partido México vs Argentina: 
DS_IMG_2569,Los morrillos después de leer los nuevos libros de la SEP Q 
DS_IMG_2923,MI CARA CUANDO ME ENTERO mamaymacstracom QUE LA MAESTRA ESTÁ EN EL GRUPO DE WHATSAPP 
DS_IMG_3097,"~Multado por no usar el cubrebocas estuve cazando ratas ~Doble multa, por perseguir a las autoridades 4 EOREKZO ~Pero "
DS_IMG_559,"BART, NO TE QUIERO ASUSTAR; PERO_. U7 LIDER MISOGIHO XEHÓFOBOY RADICALOSTEHTARALA PRESIDEHCIA, TEHDRÁ MAYORIAS EH AMBAS CÁMARAS DEL SEHADO YHOMIMARÁ AL MEHOS 3 MAGISTRADOS A LA CORTESUPREMA memegenerator es "
DS_IMG_683,ORGULZOSAMENTE COMALEP memegeneratores 
DS_IMG_107,cQUE CORRE MÁS QUE UN NEGRO CON UNA TELEVISIÓN ROBADA? SUHERMANO CON EL DVD Ggcnorator 
DS_IMG_2052,ELD@DELPADRE COMQUENOMEJODAN CONESOTENGOi 
DS_IMG_27,Racismo es aspirar 9 hablr NGÉS 0 FRANCES anief qu2 una indígena lengua 
DS_IMG_2959,whenestas en bsuümos sogundosdpalida ytotirancohetey ganan Por un demonio xdXDxd 
DS_IMG_1076,NO PUEDES SER RACISTA SI NO EXISTEN RAZAS 
DS_IMG_297,AYS] @O/OSOYIACSTA PORQuEQUERO@M.NM menggenaatoreg 
DS_IMG_1596,iCómo que ya amaneció? Si solo he dormido 3 minutos. 
DS_IMG_1298,"Cuando Ilevas una hora dándole duro y no te puedes venir. éPor qté no 9.J3:) nanla?èPor 7o) 'otsscloestallar? (u, "
DS_IMG_1112,Nadie: Absolutamente nadie: Disney: BLANCANIEYES 
DS_IMG_646,"Buenas, le limpio su pantalla que siga viendo memes. pa' "
DS_IMG_52,SABENPOR QUEUNODELOS TRESREYES MAGOSERANEGRO? QUIEN CREEN QUE CARGABA LOS REGALOS. memegenerator es 
DS_IMG_509,cuando en la clase Ies preguntan que si apoyan ala comunidad gay FlIGTL Pues siwey no mames 
DS_IMG_256,"1A EL HUMOR ""NEGRO"" MACHISTA Y LOS MEMES C IDMAH _ Instituto para el Desarrollo de Masculinidades Anti Hegemonicas "
DS_IMG_453,ES TIOY HARTO DE PELEAR Queremos LIBERTAD DE DIVERSIÓN 
DS_IMG_1727,CONVOCOALDIOS DELOSÉLBURES memegeneratores 
DS_IMG_3179,VEAN A LAS GALLINAS DESDE QUE AUMENTÓ EL PRECIO DE LOS HUEVOS. 
DS_IMG_2500,USA 3 - 0 MeXico FINAL ESTADOS UNIDOS MÉXICO juanfutbe El 4 DE 10 @AMBD@SEXIRAÑ@S HAYENMI GIgANtF USH CONCACAF 
DS_IMG_957,"Yo tratando de vender mi alma al diablo El diablo:No lo sé we, ya no vale mucho "
DS_IMG_2935,Mi mamá: iCómo te quedan? A ver; córrele_ Yo: 
DS_IMG_1542,Yo: Qué trabajo tan agotador Yo también: Vamola-ver memes 
DS_IMG_2194,M imemeflix Cuando ves por quien te cambiaron Pero a ella sí la quiere MEMEFLIX 
DS_IMG_3098,iESTO NO ES LO QUE PARECE MI AMOR! IAJAALiCON QUE SABIAS LAVAR LOS PLATOS! 
DS_IMG_3293,Me da miedo que llegue otro más mentiroso que yo y te conquisté MEMES 
DS_IMG_3226,ya no pasas por esa calle? Unos pedillos iPor qué 
DS_IMG_1847,CUANDOLAMUERTEESTÁ CERCA [II ZELO LN/AGINAS 
DS_IMG_373,"RESPETAR SOLAMENTE A LAS MUJERES QUE TE ATRAEN, NO ES RESPETAR A LAS MUJERES "
DS_IMG_343,@ÉLLE GUSTABANLOS CHIISTESMACHISTAS YA NO memegenerator.es 
DS_IMG_2155,"W Cuando me dicen Nunca dejes de sonre ír, porque no sabes quien se IF puede enamorar de tu sonrisa Yo: "
DS_IMG_1214,"Ya ME VoY MAMÁ Si Mija, QuE LA VIRGENCITA Te ACOMPAÑE nandala unande 'PuSHEENMEMESNE LISTA PAra LA FIESTA WE? SIMON "
DS_IMG_971,Me gusta Bad Bunny es lógico; aún no te pongo el cerebro . 
DS_IMG_1754,COMMOROSABEN DEALBURES PKSANQEROS [OSDGOEii mngganaatores 
DS_IMG_1995,iftran GHifty 6enfives Y 'Wnando Yo L 0o..? NUNCA_ Vaya ^ Jr que ne Mada RAGSTAS dìga! CYWando Sera' Podamof daur 
DS_IMG_2794,Mi psicólogo: iTe parece si tenemos la próxima cita en dos meses? Yo: Si te aburristes de mí solo dilo y ya. 
DS_IMG_227,FIMALMEMTE .JULIO SE VA cOM SQL 
DS_IMG_1203,"LE/I D Y YA N GA NA Terminé con mi novio, mamá Ay; mija: pues como dicen ustedes Yla queso "
DS_IMG_1646,Entonces Si lo haces Por ahi Me va crecer más. 
DS_IMG_488,CUANDO TEENTERAS TU PAPA ES HOMOFOBICO 
DS_IMG_460,WESD E @0ro deportes Mexfoo @ Formulal isiairet 8trosvezmgesde fuEbol los lugares a nivel LEMb mundial otra M ya MExIcOI 0 World Taekwondo MExico perdí cente vez 
DS_IMG_1114,"~Amor, mis pestañas postizas? amor: 07o iviste ~No, "
DS_IMG_80,AGAMAR McioiBlA  FUBQL GLLLLES YNOSIFUIMOS DEIPUENTE 
DS_IMG_2053,Morbo @MorboHTK Cuando prestas tu navegador Y escriben una X 
DS_IMG_1077,"Las morras después de ""cerrar ciclos"" 5an B Tsar mena "
DS_IMG_2032,@OCHERECIÉNLIDO CORRELA V0Z Jailgduin 
DS_IMG_61,APRENDIZAJE PROFUNDO Una inteligencia artificial entrenada para emitir juicios morales se vuelve racista y misógina Al preguntarle cosas como si es buena idea besar a una mujer aunque ella no quiera afirma que sí El proyecto Delphi pretende dotar a las máquinas de una ética; pero las pruebas realizadas hasta ahora arrojan resultados (LVD) 
DS_IMG_479,Yo en la casa de mis suegros esperando que se vayan para culiarme a su hija 
DS_IMG_1305,"ESTOY ENTRE : ""Quiero ahorrar dinero"" y ""Sólo se vive una vez""  1 "
DS_IMG_1833,VIERNES DE PRINCESAS 
DS_IMG_2649,odio Io lune 
DS_IMG_2834,hola con todo respeto 
DS_IMG_693,MOIQOIESMA. GEGUROESTÉ CQNOIRA _ 
DS_IMG_1817,TÚ EN LOS TEMBLORES AH PERO EN EL SIMULACRO VANGUARDIAIMX 
DS_IMG_3289,Cuando tu suegra Ya empieza 0 a aceptarte. vGigá Vatga Yerno 
DS_IMG_1880,QUEPENA CON ESTE NACO 
DS_IMG_2379,NOSOTROS QUEREMOS LA PAZ LO HFMOS DICHO MISILES DE VECES 
DS_IMG_1432,Spotify iJa! iPamplinas!Cuando yo era niño descargábamos todo gratis del Ares y nadie se quejaba. 
DS_IMG_2370,es desgastante irle al cruz azul. ? no ivan 22 años Tv Ceximn IBRA SPo8Ts 
DS_IMG_817,también andaba de baita en baile y ahora me da frío y sueño Yteva@ pasar a ti. 
DS_IMG_2243,4 Y la POF FIN SERE ALGUIENENLA VIDA Ya licenciatura puedes Visu; Vuanente nquC estudiar  sucne 25E4' dneruaalognude ClJo en esposible memes ak NO cus Canu rt 'csuacanca GOD 01 PZFDS Iquc 
DS_IMG_418,Cuando le pegas demasiado_fuerte a tu hermanito y se pone a Ilorar Ay miralo como Ilora Pero en realidad fingía para que tu mamá te retara iAh no? Lo está disfrutando; que perra 
DS_IMG_1396,La cara de la tóxica cuando le compras su antojo 
DS_IMG_929,"Satán viéndome decepcionado cuando se me escapa un ""gracias a dios"" "
DS_IMG_555,I cumblr MANUAL DE Qale AJEDREZ Tears 1 Las blancas mueven primero 2 La reina dcbe de prolegcr al r0y iPATRIARCADO! 
DS_IMG_633,ES FÁCIL SER UN HOMBRE FIEL DETALLISTA YAMABLE LODIFíCIL ESENCONTRAR UNA MUJER QUE REALMENTEVALORE TODO ESO 
DS_IMG_1376,Cuando ya estás tomada y Ilega la que te robo el novio. 
DS_IMG_1364,#NAME?
DS_IMG_1744,Mi mamá: Pinche animal estupido solo come; caga y duerme 'Mi perro y yo tratando de adivinar a quién le dijo' 
DS_IMG_2397,@HugoCeMi SL PERO E PRI MANOSEO MÁS 
DS_IMG_917,La nueva saga: Harry Potter y la cámara de Gas Harry Potter y el prisionero de Treblinka Potter y la orden del Führer desmotivocioneses Potter Y su nueva saga Harry Harry 
DS_IMG_762,Cuandomimamâmesacae Gelugnopuedovermisaramas @ d @6 @ m @ DôRFMAS_ATR 
DS_IMG_2622,Los de team calor fingiendo felicidad 
DS_IMG_2722,ME DIJISTE QUE PUES SI ESTA BUENO TE DABAN BUEN HAY UN MAZAPÁN AGUINALDO YUN PULPARINDO 
DS_IMG_2163,GICARESAUTO [MENESHOMBRE ENTONCES MI TIA CARMEN ESUN TRANSFORMER 
DS_IMG_772,Sentadillas Sentadillas y gimnasio con Ignacio 
DS_IMG_1742,"Mi mejor es sólo mía, y de nadie más Setenfaquededirysedijo amiga "
DS_IMG_494,"El que es machista, racista y homofobico de forma no irónica cuando entra a un grupo de shitposters: "
DS_IMG_612,ESTOY EN UNA EDAD cabfasespananas com 0ions '[suLG QUESIMECALLO ME SALEN SUBTITULOS 
DS_IMG_1312,Muy rico y todo pero me mordiste un huevo y eso eso no se hace 
DS_IMG_2317,Yo viendo que son las 1:59 AM /11// Yde pronto cambia a las 03.00 AM 
DS_IMG_834,ALGUIEN SABE SI LAS PUTAS VAN A HACER BLACK FRIDAY? ES PARAUN AMIGO 
DS_IMG_1321,when eres testigo de Jehová nrwinolI Yo digo que toquemos la puerta y digamos que es una pizza XdxdXd 
DS_IMG_639,Cos hombres piensan que el sueño de toda mujer es encontrar al hombre perfecto PFFFFFFFFFFF El sueño de toda mujer es comer sin ENGORDAR 
DS_IMG_1945,FELIZ DOMINGO RECUERDAMAAIA TRABAES mquegqnaaloeg 
DS_IMG_873,Pero mano yo no se robar Avaina; cuantas veces tengo que decirte que eres negro? eso corre por tuS venas mano 
DS_IMG_1429,RIANSE PARA QUE NO SESENTA MAL 
DS_IMG_3219,";DOCTOR, DOCTOR, VAEOS%A gFRPYâR PNGôs SâE8XEs! QUE QUIERO UN TRATAMIENTO PARA QUE MI MARIDO SE CoMo OOSGA TORO! tovotou "
DS_IMG_889,ESTE JUERNES SE SALE 
DS_IMG_2544,erES debill Astraea jper Conetwynne jpg TE FALTA OdIO Astraca jpg Comcfwynne jpg 
DS_IMG_1484,Cuando voy a una entrevista de trabajo y me dicen que ya me quede de una vez. 
DS_IMG_1587,Todos tenemos una amiga que nos regaña como nuestra madre. 
DS_IMG_212,"Alex @alexvera2217 1íh Estuvo chido el concierto de grupo Firme, alguien a visto a mi tío Ramón? "
DS_IMG_2418,"Cuando vas con tu glesita al super y empiezas a oler los detergentes "" | MEMES de BTS ntce wele ste mmnhi âzal mejoorrrll! "
DS_IMG_1906,les presento Mi novlodigo amigo si amigo 
DS_IMG_2018,Aquí se ve Claramente que el día del Padre no te van a regalar nada 
DS_IMG_3288,ANTESDE DESPUÉS DE SER MAMÁ SERMAMÁ Pi8A4ES) 
DS_IMG_1883,MMMMMMMM] AHORARESULTA 
DS_IMG_1977,SOY GODIN: QUDRDO@GARRAN PAPELERIA DE MI DUGARYNO MELA REGRESAN 
DS_IMG_2708,Nose veia un Mexico tan triste desde aquella verenla queel Chavo soandong vecindad porque {cusabandeTatero 
DS_IMG_864,Cuando vas a un orfanato y un niño te insulta tu Que [p@c madre tienes 82 
DS_IMG_2532,G4YSIHAYSI} D@DELESTUDIHIB COMMOSILEARA BURASCALFICACIONES 
DS_IMG_870,Esto esun territario Ileno de recursosy una rica cultura Yestoun gobierno cogguptoy ciudadanos sin educación HERMANDAD DE LIBERACIÓN Senecesitan ambos para ser un latinoamericano país [ 
DS_IMG_1132,TAMALd EMVRA Con   Salsa  roja 
DS_IMG_1725,No sean así. Póngale nombre; emocionaron a todas las vecinas. TEAMO GORDA 
DS_IMG_25,"Cuando Vinicius recibe comentarios racistas: 10 ""o [ay[ugaz para el racismo en eldibol Baila Vini_ baila"" Guandoseacercaniselecciones enBrasil 'El dia 22, todos @votar a Bolsonaro"" "
DS_IMG_303,"LA FRASE ""NO SOYIACHSTAFROQUDE IRSEGUIDADELACORITUIGONFRERO"" PORFAVOR, NO SIGAS memegeneratores "
DS_IMG_113,El racismo se inventó en 1619 people in 1618: 
DS_IMG_1049,"Ve3 ese Jcmbre 31n brazcs? Fues abrázale {Papá que buror negro? Papá,scy clegc Exacto "
DS_IMG_2970,"En redes sociales: ""Odio ala gente; dormiría todo el día, odio a todo el mundo"" En el currículum: ""Sociable; proactivo; ideal para el trabajo en equipo"" "
DS_IMG_1344,YA CONSEGUI EL PAN PARACOMERME ESE TAMALOTE QUE TE CARGAS : 
DS_IMG_996,BIENVENIDOS HOYLESENSEÑARE ABAIEAREL Recorded With GUSANITO SCREENCAST MATIC 
DS_IMG_2404,"iMe dijiste que eras   Sí, pero bueno para bueno en la cocina! comer "
DS_IMG_3162,Ándate con cuidlado con ese lysguaqtepiepsas {ueer chico; sol te quiere para follar los crucigramas del Periódico 
DS_IMG_123,"León Economista @LeonEconomista En México sí clasismo: Los pobres se creen superiores por ser pobres, por haber nacido en condiciones más difíciles; se creen ""más chingones"" y de ""barrio"" y se resisten a dejar de ser ""barrio' ; SOMOSSUPERIORES;NO POBRES SE SIENTEN SOBREVIVIRIASENEL SUPERIDRES ESQES EDOMEXCONUNSALARIO RACISMOS A LA INVERSA! MINIMOPENDEJIN hay iLOS "
DS_IMG_2662,#MexicovsSaudiArabia La selección mexicana en este partido: 2.59p 30now 2022 
DS_IMG_2557,Cuando es #BlueMonday en Pandemia. 43 
DS_IMG_1776,Si Milk frío_ Goku la abraza. Si Bulma tiene frío_ Vegeta la abraza . Si Videl tiene frío   Gohan la abraza. Si yo tengo frío POSMETAPO tiene 
DS_IMG_1617,Adiós Bienvenido Septiembre Octubre 
DS_IMG_2829,No das miedo aunque enseñes los dientes Si esos chiwis supferan leer estarian muy en@jados 
DS_IMG_99,NOS REGALAN UN PENALPARA GANAR NOS EMPATAN 
DS_IMG_437,àESTA ES UNA NOTICIA SEXISTA? 5 
DS_IMG_2247,HACE UN POQUILLO DE CALOR PERO YA VOY PA YA emeoene8 
DS_IMG_3216,Tienes que ser nivel experto en memes para entender la imágen; Guapa. Adiós ' 
DS_IMG_2257,#NAME?
DS_IMG_206,ANGEL @litangelus Ya casi regresamos a las clases no puede ser Clasismo Miedo a ir a clase 
DS_IMG_1194,Paulito  Porke estas llorando? Mimama c acaba de ir al cielo cl Con razonestanublado erqu; CooLest Wonke 
DS_IMG_1439,2Yla conoces? Solo de vista . La vista: 
DS_IMG_1527,Mañana me levanto temprano a limpiar la casa_ La bendición y yo: 10:00 am 
DS_IMG_2898,"OICAN, eY MI FREE? "
DS_IMG_618,*termino con mi novia* Mi compa: Me toca 
DS_IMG_987,~Me niego a cumplir 18 años nmms ya vas a cumplir 20 ~Wey 
DS_IMG_70,When el cap te regala su escudo but eres pegro &Como les hare saber que fue un regalo? 
DS_IMG_2016,"HA@EMMUCH@FRl@ NE@ESJT@@UEALGUIEN MEBRINDECALOR- SERENAYo, YO TAMBIÉNTENGO FRlO NOES GRANDIOSO? desnotivocioneses Friend Zone mañana y siempre. Hoy, "
DS_IMG_3264,"QUE DETALLAZO VIEJA, HACERME TORTILLAS DE HARINA A LAS 3 DE LA MAÑANA. %$""  '#$%$@ "
DS_IMG_1332,Nos vemos en la otra vida chiquitos prestan EL INFOBMAM N ICid Memes 
DS_IMG_1245,Sera el hambre que tengo; 0 este vestido parece huevo con salchichón 
DS_IMG_1322,Comparte esta publicación si quieres que en suogor te mantenoa 
DS_IMG_853,Ke con la publicación de arriba pedo 
DS_IMG_3203,Yo después de hacerle 4 berrinches a mi amorcito te enojaste? Pq 
DS_IMG_2106,Mi gato está tan gordo que entran mis calzcnes 
DS_IMG_2693,Ier tiempo 2do tiempo 
DS_IMG_2217,ayudame M se me atoro la risa Meme 
DS_IMG_1643,cuando la invitas a una cerveza y descubres que es la elegida 
DS_IMG_2461,Lugares donde los simulacros se hacen realidad 
DS_IMG_1032,A veces a los hijos les toca ser víctimas de las cagadas de los padres. 
DS_IMG_2262,Nos ha dicho el Veterinario que le dejemos que solo quiere Ilamar la atención. 
DS_IMG_1347,Cuando terminas de hacer garganta profunda sin descanso y él te pregunta si estás bien: 
DS_IMG_833,Reunión anual de los colaboradores de Humor Negro. 
DS_IMG_2585,México Argentina iga 
DS_IMG_2883,LOS MEJORES MEMES DE AMLO Y BAD BUNNY 
DS_IMG_2981,Dijiste que veríamos Netflix iTela saco? No; pero no me mientas 
DS_IMG_2862,#TE DICEN QUE TIENES NOVIA* A LOS 8 AÑOS: A LOS 30 pÑOS: EL DEFORMA No ES CIERTO 7 QUE TENGAS ES MENTIRA VOZ DE PROFETA 
DS_IMG_2198,"1l ""Hombres Vaqueros"" En otros En mi países n país "
DS_IMG_680,NOTRAS NOTICIAS NADIE SE ACUERDA DENOSOTROS 
DS_IMG_1544,"AnaBanana @YoSoyAnaBanana -Te veniste adentro? Si, dijiste que estabas operada ~si pendejo pero del riñon Steelpro "
DS_IMG_401,PERDONENME PORMIS MEMESOFENSIVOS memegenerator es 
DS_IMG_74,"""Mi hijo no es racista"" el personaje favorito de su hijo: qRo bonf "
DS_IMG_1470,"Permiso, permiso Ya empezaronlosalbures? meme-arsenalru "
DS_IMG_1586,Cuando el profe me pregunta que no sé yo: algo 
DS_IMG_2493,"Mi turno para boletos de Luis Miguel 9 ,998,383,750,000 SERVING Now "
DS_IMG_519,Sábado por la noche Domingo por la mañana BAN 
DS_IMG_2633,[Siento Ia Iuerza de Ia tamaliza. 
DS_IMG_1660,clreino infooti Algo me dice que reprobaste Educación física. Do0o 
DS_IMG_399,"Píldoras difíciles de tragar A las mujeres les gus - tan de verdad los bue- nos tipos, pero proba - blemente tú no seas tan buen tipo como te crees que eres "
DS_IMG_2770,CAMBIO Fotor ativa | Internet EEEEEH LIMINADOS! mgflip %m 
DS_IMG_3125,Lo prohibido; anriesgado se disfiuta bien fi@O y en silencio ooo ylo 
DS_IMG_1082,"Nunca falta el""gracioso"" que hace caras y arruina la foto. "
DS_IMG_1468,Amor; pero para las tren: qué 
DS_IMG_2863,Cuando sale cualquier singular canción de BTS L@SKPQPERS ELRESTODELMUNDO 
DS_IMG_2263,AQUI CASUAL MYFRS ESPERANDO A QUESEAHALLOWEEI] 
DS_IMG_283,"ALTAVOZ ""AMIGO DATE CUENTA"" CAMPAÑA DE CONCIENTIZACIÓN SOBRE EL MACHISMO "
DS_IMG_39,Hazte una selfie con un rollo de papel y serás como la luna. 
DS_IMG_2768,@d`a? Gunes [7oni? Jaj{jaqu mlguão deqientiequachnosd@nle@henani 22es aaidGs 14 71 DRO adidgs 
DS_IMG_1728,"MMIRA, ALLI daS VuelTa_ Y derECHITO TE VAS A LA VERGA "
DS_IMG_645,NO ESTOY EN CONTRA DE LOS HOMBRES FEOS PEROPORQUE TODOS VIVEN EN ESTE PUEBLO memegenerator.es 
DS_IMG_1123,{Quién sabe que clase de es esa? gata 
DS_IMG_1297,"Tanto que molestabas, se te paro yni "
DS_IMG_512,Bullworth22o Que te cures pronto y IGLESIA CATOLICA que el señor este HOMOFOBICA &COMO NO PUEDEN PENSAR EN EL AMOR contigo DE 2 SEXOS? 
DS_IMG_465,LO QUE LOS LOBBIES LGBTY MEDIOS LIBERALES TE DICEN QUE ESTÁ PASANDO: LO QUE REALMENTE ESTÁ PASANDO: iHomofóbicol ilntolerantel iMaclist! 
DS_IMG_2188,DG @@ [AMi IGDIGDR GuC0 Dacroqueta NO DE GOTICA 
DS_IMG_1930,PERO MAIIÁ EL PRIMER DíA NO SE HACE NADA 
DS_IMG_2830,NADIE: JACK SALIENDO A FLOTE DESCONCELADO POR EL CALENTAMIENTO CLOBAL: 
DS_IMG_57,@5o2futureposting Yo no se tocar narimba {Cuantas veces tengo que decirlo; Token? Sos guatemalteco; sabes tocar marimba 
DS_IMG_2568,@mlp_gto 2min Wcoise' triste Pues ahora lo estarás más SELECCIO  MBxIcO hoy [Estoy 
DS_IMG_679,*Putin hace algo en contra de los derechos humanos* Gente del tercer mundo: Asi lo hacemos en la madre Rusia 
DS_IMG_1234,SI LOSRECONOCES Pe YSOMDETUS AREA 1 51 [AVORIOS FELICIDADES TIENES HUMOR NEGRO ytambien eres racista BY EPI 1000.004000 Wuur enkH1Co Te Ircyr lokpra BE 
DS_IMG_1561,Cuando por fin le entiendes al albur que te dijeron ayer . 
DS_IMG_756,LAS BUENAS MUJERES SON DIFíCILFSIE ENCONTRAR PORQUELSTÁN OCUPADAS IRABAANDO ESTUDIANDOÓ TRATANDO DE SERALGUIENEN ZAVIDA 
DS_IMG_46,"[oyQ D0qaa Vtolonoy Logoro ""Clasista, conservador y racista"", el meme que rechaza AMLO "
DS_IMG_3250,"~~Sexo? ~Si, claro todos los días. que si hombre 0 mujer Ah... Lo que se atraviese V(eid ~No, "
DS_IMG_402,Si tu morra te presta sus pantalones; es la indicada 
DS_IMG_661,"El ayer es historia; El mañana es un misterio, Pero el es 8988883978++89 un Por eso saca nexišs "
DS_IMG_1670,*El profe habla que habla* Mi compa y yo aguantando el sueño: CuCAeo BuuuS 
DS_IMG_3020,ODIO MIVIDA MATAME PORFAOR memegendatore 
DS_IMG_295,"0U.C0 L< VIVo N@ VAS A HACER NADA; MUÑECA, HOY "
DS_IMG_1957,ELPIOJO HERRERACONTRA CUBA. Sar agl APEROEN L@COPAAMÉRICA Guf Ucasios 
DS_IMG_2636,NOLLOREN POR Mí YAESTOYIMUERTO jf Pizza 
DS_IMG_3151,"~Doctor, Ilevo 5 días soñando con hormigas jugando fútbol. ~Tómese esto y podrá dormir bien -iiEstá loco!? es la final hoy Hoy "
DS_IMG_85,when mandas un misia Álrica : 5 & 6 U / 0 0 H € DG LA GRASA sDlG áutse regresa porque no hay ningún Hlanco H 
DS_IMG_1927,Cuando mi amigo esta a punto de decir algo indebido En frende de mis padres 
DS_IMG_570,Eduardo Lima Águila { @lalo_lima 1Omin Los panas Los panas cuando los batean por seguir los consejos de ligue de Franco Escamilla ilu 134 
DS_IMG_1886,"SI TRUMP HACE EL MURO Joaquin Guzman Loera VOTE ""#VOTEN PORELCHAPoPO ste PARA QUE HAG-EL TUNEL "
DS_IMG_2142,"Y ASÉ SE VE UNA PELICULA DE MIEDO EUSPENSE ""EN FAMILIA Jl "
DS_IMG_1072,Yo: Odio tu ropa te la puedes quitar 2 Mi novio: Escucha @s0 ámiguito 
DS_IMG_2573,Yo GOY EL Horario VERDADERO @Necritotuitero No Yo SOY El Horario VeRDADERO UGHIYEAF 
DS_IMG_3181,No sé si ponerle aceite de oliva 0 agua bendita 
DS_IMG_2643,Iuce Spidel eltrece AA Tengo fé dios mío ayúdano 
DS_IMG_805,Yo bien inocente sin saber el significado del rímel: 
DS_IMG_1616,"NO MAMES SIN ALBUR, CON ALBUR SI MAMES memegenerator.es "
DS_IMG_346,SIUNGEY SE ENAMORA DE UNA LEZBIANA; SERIA BISEXUALISMO? 
DS_IMG_2521,"""Tengo 22 años y el cuerpo de una niña 'No, no es una imagen de 8 años: solo los borrosa, ni tampoco es pervertidos quieren un gato. Es moho"" salir conmigo"" "
DS_IMG_2061,Desde entonces ya nada fué igual 6S/2/28/2019 
DS_IMG_961,Jesús viendo una pistola de clavos por primera vez 
DS_IMG_1283,Sabes que te metiste con una loca cuando . Quiero leche 
DS_IMG_1097,"Cuando le hacen sesión de fotos a la ""bendición' que todavía no cumple ni el mes de nacido. "
DS_IMG_3184,LEs DIJERON QUE ESCRIBIERAN EN LA PIZARRA ALGO QUE SU PAREJA NO SEPA: 4 SdY EstÉril Selena Vas SeR FAPA Luis 
DS_IMG_2143,el que te agrega el que esta chingue yno te habla ychingue 
DS_IMG_2229,CREOQUETENGO UXACARIES ECÓMO LO SABES? FPORQUE ME DUELE ALMASTICAAAARLI igfp_com BLOCK BLOCK 
